# device warming up from 21 °C to 27 °C (measured at case), watching a ceiling of 19.25 °C
#rmin rmax central devtempsns
15543 15831 15630 4235
15545 15829 15629 4236
15537 15827 15630 4235
15540 15829 15628 4235
15539 15829 15628 4236
15539 15825 15628 4236
15540 15828 15627 4236
15544 15825 15626 4235
15538 15828 15627 4236
15536 15832 15627 4236
15538 15830 15627 4236
15535 15833 15630 4236
15548 15832 15633 4236
15549 15830 15630 4236
15546 15830 15630 4236
15546 15830 15626 4236
15543 15830 15629 4236
15546 15829 15630 4236
15545 15827 15632 4236
15543 15825 15630 4236
15547 15823 15630 4236
15544 15826 15630 4236
15538 15826 15626 4236
15544 15826 15627 4236
15546 15826 15626 4237
15543 15825 15626 4236
15546 15826 15629 4235
15545 15830 15629 4237
15545 15834 15628 4236
15546 15826 15629 4236
15546 15826 15627 4236
15542 15826 15628 4236
15541 15826 15629 4236
15542 15829 15631 4237
15542 15828 15628 4236
15543 15830 15628 4236
15543 15827 15624 4236
15542 15826 15628 4235
15541 15825 15628 4235
15544 15820 15631 4236
15547 15823 15630 4236
15547 15828 15629 4236
15546 15828 15630 4237
15543 15830 15628 4237
15545 15828 15630 4237
15542 15827 15629 4236
15543 15825 15629 4236
15544 15830 15627 4236
15544 15830 15627 4236
15542 15828 15628 4235
15541 15829 15627 4236
15541 15828 15627 4236
15545 15827 15626 4236
15544 15827 15626 4236
15546 15824 15629 4235
15546 15824 15629 4235
15546 15828 15628 4236
15548 15823 15625 4236
15542 15826 15625 4236
15545 15825 15627 4236
15546 15821 15626 4237
15541 15825 15625 4235
15542 15830 15626 4236
15542 15825 15627 4237
15543 15825 15626 4235
15538 15825 15626 4236
15543 15827 15627 4237
15543 15828 15629 4236
15540 15826 15628 4235
15541 15829 15629 4236
15536 15821 15629 4236
15541 15820 15630 4235
15542 15826 15632 4236
15542 15825 15631 4236
15541 15826 15629 4236
15542 15826 15631 4235
15546 15826 15630 4237
15542 15826 15629 4237
15540 15825 15629 4236
15546 15827 15628 4236
15545 15827 15626 4236
15545 15823 15625 4236
15540 15825 15624 4236
15544 15827 15626 4236
15544 15823 15626 4236
15545 15824 15624 4236
15546 15822 15624 4236
15542 15826 15626 4236
15546 15825 15624 4236
15538 15826 15623 4236
15538 15824 15623 4236
15546 15825 15623 4235
15539 15826 15624 4236
15537 15825 15624 4236
15543 15823 15622 4235
15539 15824 15622 4236
15544 15825 15626 4235
15539 15825 15626 4236
15541 15824 15624 4235
15545 15828 15626 4235
15544 15827 15624 4235
15544 15827 15625 4236
15543 15825 15625 4236
15543 15828 15627 4235
15539 15825 15625 4237
15539 15828 15623 4236
15535 15824 15627 4236
15542 15823 15628 4236
15540 15825 15625 4236
15542 15826 15626 4237
15541 15827 15626 4236
15535 15826 15626 4236
15543 15822 15624 4236
15546 15822 15625 4236
15543 15823 15626 4237
15547 15824 15623 4236
15543 15823 15622 4236
15542 15824 15624 4236
15546 15826 15621 4236
15547 15823 15623 4236
15540 15823 15622 4237
15541 15822 15625 4236
15544 15826 15624 4236
15543 15820 15623 4236
15543 15824 15625 4236
15538 15822 15624 4236
15540 15824 15622 4236
15532 15820 15627 4237
15540 15823 15627 4236
15536 15821 15625 4236
15540 15822 15627 4236
15535 15824 15626 4235
15539 15823 15624 4236
15537 15821 15623 4236
15544 15827 15631 4236
15542 15828 15632 4236
15545 15820 15629 4236
15542 15828 15631 4237
15545 15827 15630 4237
15548 15830 15630 4235
15547 15832 15632 4236
15541 15825 15633 4235
15547 15829 15634 4236
15540 15830 15632 4236
15543 15830 15633 4235
15538 15828 15633 4236
15538 15830 15630 4236
15533 15831 15631 4235
15536 15824 15633 4236
15541 15827 15630 4237
15544 15831 15629 4236
15537 15830 15631 4236
15541 15827 15630 4236
15543 15826 15627 4235
15547 15825 15629 4236
15545 15825 15630 4236
15541 15822 15631 4236
15541 15829 15630 4236
15542 15827 15633 4236
15544 15828 15633 4237
15546 15831 15636 4236
15547 15823 15631 4236
15541 15829 15631 4235
15539 15828 15630 4236
15540 15831 15631 4236
15542 15828 15632 4237
15543 15829 15630 4237
15542 15826 15631 4236
15543 15825 15631 4237
15539 15830 15629 4235
15545 15827 15631 4235
15544 15826 15629 4237
15541 15827 15629 4235
15544 15827 15629 4236
15540 15824 15628 4236
15545 15828 15630 4236
15543 15825 15627 4235
15545 15823 15627 4235
15538 15828 15627 4235
15539 15826 15627 4236
15542 15826 15628 4236
15542 15825 15627 4236
15541 15824 15627 4235
15542 15824 15631 4236
15538 15830 15633 4236
15542 15828 15627 4235
15539 15829 15628 4235
15540 15824 15629 4236
15544 15825 15628 4236
15543 15827 15631 4236
15543 15824 15630 4236
15547 15824 15632 4236
15544 15829 15630 4236
15543 15829 15628 4236
15544 15824 15631 4236
15545 15828 15632 4235
15549 15823 15630 4236
15545 15824 15630 4235
15544 15823 15627 4235
15542 15829 15629 4235
15542 15826 15628 4237
15542 15824 15628 4235
15542 15821 15629 4236
15543 15825 15631 4236
15545 15821 15631 4235
15544 15823 15627 4235
15543 15821 15627 4237
15545 15829 15626 4236
15540 15822 15627 4236
15544 15821 15628 4236
15543 15824 15628 4235
15545 15821 15628 4236
15540 15820 15630 4236
15545 15822 15630 4236
15547 15821 15630 4236
15537 15825 15630 4236
15539 15825 15631 4236
15542 15824 15630 4235
15541 15826 15629 4235
15546 15822 15630 4236
15544 15827 15630 4235
15545 15822 15631 4235
15542 15824 15629 4236
15546 15823 15628 4235
15545 15822 15628 4235
15548 15823 15632 4236
15545 15825 15628 4235
15544 15824 15623 4235
15538 15820 15625 4235
15539 15821 15626 4235
15544 15825 15624 4235
15543 15824 15625 4235
15537 15819 15625 4235
15536 15820 15627 4235
15537 15824 15627 4236
15542 15826 15627 4236
15537 15823 15625 4235
15542 15823 15625 4236
15542 15822 15624 4236
15539 15821 15623 4236
15535 15820 15624 4236
15541 15818 15627 4235
15540 15823 15625 4236
15541 15819 15627 4236
15541 15824 15625 4236
15542 15825 15625 4235
15544 15824 15625 4235
15543 15823 15625 4235
15546 15821 15625 4235
15547 15829 15626 4236
15543 15823 15624 4235
15536 15822 15622 4235
15540 15827 15626 4234
15546 15824 15625 4235
15542 15826 15624 4235
15541 15824 15629 4236
15554 15831 15633 4235
15551 15826 15630 4237
15549 15823 15633 4236
15551 15824 15631 4235
15551 15825 15631 4235
15553 15828 15630 4236
15548 15828 15631 4235
15549 15824 15632 4236
15546 15822 15630 4235
15552 15824 15631 4236
15547 15828 15632 4236
15545 15824 15632 4235
15544 15827 15631 4235
15548 15826 15630 4236
15548 15824 15631 4235
15548 15829 15630 4236
15550 15826 15632 4235
15548 15825 15629 4236
15549 15825 15629 4236
15550 15828 15630 4236
15546 15826 15629 4236
15547 15830 15628 4236
15543 15826 15626 4235
15545 15823 15628 4235
15546 15828 15629 4235
15549 15830 15629 4236
15547 15825 15629 4236
15551 15828 15627 4236
15545 15829 15626 4236
15542 15830 15629 4236
15546 15824 15630 4235
15545 15826 15626 4236
15547 15826 15627 4236
15548 15828 15628 4235
15549 15825 15625 4235
15545 15823 15624 4235
15545 15823 15626 4235
15544 15824 15625 4236
15547 15822 15629 4236
15545 15825 15629 4234
15546 15821 15629 4235
15544 15829 15628 4236
15538 15824 15631 4236
15546 15823 15631 4236
15544 15827 15630 4236
15542 15822 15630 4236
15547 15823 15627 4235
15548 15824 15630 4235
15545 15825 15631 4236
15543 15826 15629 4235
15546 15824 15629 4235
15546 15827 15630 4234
15547 15824 15628 4235
15542 15827 15627 4235
15548 15825 15625 4235
15543 15823 15625 4235
15544 15824 15626 4236
15545 15826 15624 4236
15541 15825 15625 4236
15550 15825 15625 4236
15545 15823 15626 4236
15551 15825 15630 4236
15548 15829 15631 4236
15548 15827 15630 4237
15547 15825 15630 4236
15548 15827 15632 4236
15550 15830 15634 4237
15551 15825 15632 4236
15549 15824 15632 4236
15550 15823 15633 4236
15548 15825 15632 4236
15550 15825 15631 4236
15550 15822 15631 4236
15549 15826 15630 4236
15550 15829 15629 4236
15546 15825 15632 4236
15545 15821 15630 4235
15542 15823 15632 4236
15540 15821 15629 4236
15544 15823 15631 4235
15545 15822 15631 4236
15548 15821 15628 4236
15546 15823 15632 4237
15547 15822 15632 4236
15542 15823 15631 4236
15545 15827 15626 4236
15548 15824 15628 4236
15544 15824 15626 4236
15542 15822 15629 4236
15542 15825 15628 4236
15544 15822 15630 4236
15535 15821 15629 4235
15542 15821 15628 4235
15544 15823 15632 4235
15537 15821 15626 4235
15541 15821 15625 4236
15544 15821 15626 4236
15545 15822 15627 4236
15546 15821 15626 4236
15542 15822 15627 4236
15546 15823 15627 4236
15546 15819 15625 4235
15543 15823 15627 4236
15541 15826 15630 4236
15539 15826 15629 4236
15545 15823 15629 4235
15539 15823 15629 4235
15538 15820 15631 4236
15538 15822 15629 4236
15540 15822 15629 4236
15538 15820 15630 4235
15539 15820 15627 4236
15538 15819 15630 4235
15538 15825 15629 4235
15537 15821 15627 4235
15535 15823 15624 4235
15541 15825 15625 4234
15538 15824 15625 4235
15541 15819 15624 4235
15543 15819 15627 4235
15537 15824 15629 4236
15539 15822 15629 4236
15547 15826 15633 4235
15543 15826 15633 4236
15541 15828 15631 4235
15538 15828 15631 4235
15539 15830 15635 4236
15540 15826 15631 4235
15544 15832 15634 4236
15544 15833 15632 4235
15539 15830 15633 4236
15541 15827 15633 4236
15540 15830 15632 4235
15544 15826 15630 4235
15538 15825 15633 4235
15539 15827 15632 4237
15542 15827 15631 4236
15541 15829 15632 4236
15540 15832 15631 4236
15541 15830 15630 4236
15545 15827 15628 4236
15541 15828 15628 4235
15542 15825 15628 4236
15545 15820 15628 4235
15548 15823 15627 4235
15546 15825 15627 4235
15544 15826 15629 4235
15546 15829 15628 4236
15541 15829 15627 4235
15543 15827 15627 4236
15546 15824 15626 4235
15548 15825 15626 4236
15543 15826 15627 4235
15541 15822 15625 4235
15545 15826 15628 4236
15543 15827 15629 4235
15545 15828 15629 4236
15541 15829 15628 4236
15541 15829 15629 4236
15544 15836 15628 4235
15542 15832 15627 4236
15547 15833 15630 4236
15545 15829 15632 4236
15543 15831 15631 4236
15536 15825 15630 4235
15545 15824 15632 4235
15548 15825 15630 4236
15542 15825 15630 4235
15540 15824 15631 4235
15545 15829 15626 4236
15543 15822 15629 4235
15541 15829 15631 4235
15544 15829 15628 4234
15545 15830 15631 4235
15548 15827 15632 4235
15547 15831 15632 4236
15545 15832 15631 4235
15541 15835 15633 4236
15543 15830 15634 4236
15543 15832 15631 4235
15543 15832 15632 4235
15544 15827 15630 4235
15546 15829 15630 4236
15552 15828 15632 4234
15546 15825 15631 4236
15542 15825 15634 4235
15540 15825 15629 4237
15543 15828 15628 4235
15545 15824 15629 4235
15544 15825 15629 4235
15546 15825 15630 4235
15545 15827 15627 4235
15545 15822 15627 4236
15544 15824 15628 4236
15541 15823 15629 4235
15541 15822 15626 4235
15540 15821 15625 4236
15538 15823 15628 4236
15535 15820 15627 4236
15538 15824 15627 4236
15540 15827 15627 4235
15538 15825 15628 4236
15540 15824 15623 4236
15541 15824 15625 4236
15545 15826 15630 4235
15541 15823 15623 4235
15542 15827 15624 4235
15541 15824 15624 4236
15541 15825 15625 4236
15543 15827 15625 4235
15539 15825 15627 4235
15535 15826 15625 4235
15535 15825 15626 4236
15543 15823 15627 4236
15541 15826 15630 4236
15538 15827 15628 4236
15534 15828 15630 4236
15542 15826 15629 4236
15533 15826 15628 4236
15537 15828 15630 4235
15543 15818 15626 4235
15544 15821 15628 4235
15545 15821 15627 4235
15548 15821 15627 4235
15538 15820 15628 4235
15544 15821 15630 4236
15546 15825 15628 4236
15544 15825 15627 4236
15544 15824 15628 4236
15545 15822 15626 4235
15545 15820 15626 4235
15544 15822 15627 4236
15547 15821 15628 4235
15540 15820 15627 4237
15546 15822 15626 4236
15544 15821 15625 4236
15545 15821 15624 4236
15540 15821 15622 4236
15542 15822 15623 4235
15539 15819 15626 4236
15545 15821 15626 4236
15541 15825 15626 4236
15545 15821 15626 4236
15538 15820 15625 4236
15537 15831 15633 4237
15536 15825 15631 4235
15538 15827 15632 4236
15535 15824 15633 4236
15535 15826 15631 4236
15542 15824 15631 4235
15540 15825 15630 4235
15534 15827 15632 4234
15539 15821 15631 4235
15531 15821 15632 4235
15538 15821 15633 4236
15535 15825 15633 4236
15535 15827 15631 4235
15534 15824 15635 4235
15539 15827 15634 4236
15533 15828 15637 4236
15534 15822 15636 4235
15535 15827 15636 4236
15538 15824 15636 4235
15531 15827 15636 4235
15537 15825 15636 4235
15534 15830 15636 4235
15535 15828 15636 4235
15531 15824 15632 4235
15538 15829 15631 4235
15535 15834 15632 4235
15528 15829 15633 4235
15537 15831 15634 4235
15539 15833 15634 4235
15540 15832 15635 4235
15539 15823 15635 4236
15535 15830 15635 4236
15532 15831 15634 4235
15534 15828 15634 4235
15534 15828 15635 4235
15544 15831 15637 4235
15539 15829 15632 4236
15541 15827 15630 4234
15535 15828 15630 4235
15532 15831 15630 4236
15530 15828 15635 4235
15531 15830 15635 4236
15532 15827 15636 4235
15534 15829 15634 4235
15536 15830 15635 4235
15531 15830 15635 4235
15536 15826 15636 4235
15537 15830 15636 4234
15537 15827 15636 4236
15533 15823 15636 4235
15538 15825 15635 4236
15535 15825 15633 4235
15535 15824 15633 4235
15539 15827 15636 4235
15541 15831 15632 4236
15538 15828 15633 4235
15532 15827 15635 4235
15540 15825 15636 4236
15536 15826 15635 4235
15539 15825 15633 4236
15541 15826 15636 4235
15545 15827 15632 4236
15545 15826 15631 4235
15546 15829 15630 4236
15546 15829 15631 4236
15540 15827 15632 4237
15540 15823 15631 4236
15534 15825 15628 4236
15536 15827 15628 4236
15536 15824 15627 4236
15539 15824 15626 4236
15543 15827 15625 4235
15542 15826 15627 4236
15538 15826 15627 4237
15536 15827 15627 4236
15538 15828 15630 4236
15540 15825 15628 4236
15539 15823 15627 4236
15539 15829 15629 4236
15537 15826 15628 4236
15538 15826 15627 4236
15538 15825 15625 4236
15539 15825 15628 4235
15532 15825 15627 4235
15531 15824 15629 4235
15536 15822 15627 4236
15535 15821 15629 4236
15537 15826 15629 4235
15538 15821 15629 4235
15540 15823 15627 4235
15540 15822 15627 4236
15540 15824 15630 4235
15541 15822 15629 4236
15541 15826 15627 4236
15541 15822 15628 4235
15543 15822 15628 4236
15536 15831 15628 4235
15538 15822 15629 4235
15537 15822 15629 4236
15539 15820 15627 4236
15544 15825 15630 4236
15540 15822 15626 4236
15536 15819 15629 4236
15537 15823 15627 4235
15538 15820 15628 4236
15540 15822 15628 4236
15544 15825 15628 4236
15536 15821 15625 4236
15535 15821 15625 4237
15538 15822 15626 4236
15541 15821 15625 4235
15539 15820 15627 4236
15540 15821 15626 4236
15541 15821 15627 4236
15537 15819 15628 4236
15534 15820 15624 4236
15532 15824 15624 4236
15543 15822 15626 4235
15536 15819 15627 4236
15535 15824 15627 4236
15545 15821 15625 4237
15539 15824 15628 4236
15542 15829 15630 4235
15545 15829 15630 4235
15544 15828 15629 4236
15545 15828 15628 4235
15541 15824 15631 4236
15544 15822 15630 4235
15545 15824 15629 4236
15543 15822 15632 4235
15543 15823 15630 4235
15543 15826 15630 4236
15541 15827 15629 4236
15545 15820 15626 4236
15545 15824 15629 4237
15538 15826 15626 4236
15542 15825 15626 4235
15538 15827 15628 4236
15539 15827 15628 4236
15538 15828 15628 4235
15537 15831 15627 4235
15543 15829 15631 4236
15542 15829 15628 4236
15543 15830 15625 4236
15543 15828 15627 4237
15545 15829 15627 4236
15545 15831 15629 4236
15540 15834 15630 4236
15543 15836 15630 4236
15542 15834 15631 4236
15544 15832 15631 4236
15544 15831 15630 4236
15538 15833 15628 4235
15543 15830 15628 4237
15540 15831 15626 4236
15546 15833 15633 4237
15546 15831 15632 4236
15541 15832 15631 4237
15536 15836 15629 4236
15537 15829 15627 4237
15542 15831 15631 4236
15543 15834 15634 4236
15539 15834 15633 4236
15541 15835 15630 4236
15545 15833 15631 4236
15543 15834 15629 4236
15541 15832 15630 4236
15539 15832 15627 4236
15536 15829 15630 4237
15537 15831 15630 4236
15539 15836 15629 4236
15541 15832 15628 4236
15543 15829 15631 4236
15541 15832 15627 4237
15547 15833 15627 4236
15535 15839 15625 4236
15539 15836 15626 4236
15542 15833 15627 4236
15540 15832 15628 4236
15542 15829 15632 4236
15545 15831 15631 4237
15541 15828 15633 4237
15539 15832 15633 4237
15555 15824 15632 4236
15550 15824 15629 4236
15549 15824 15631 4236
15544 15824 15630 4237
15547 15825 15628 4236
15549 15828 15629 4236
15548 15826 15630 4237
15551 15826 15627 4236
15547 15823 15628 4236
15545 15823 15628 4236
15549 15828 15626 4236
15546 15825 15628 4235
15543 15824 15629 4237
15546 15826 15627 4237
15547 15826 15628 4235
15544 15823 15626 4236
15547 15822 15627 4236
15550 15825 15628 4235
15545 15827 15626 4236
15546 15828 15627 4236
15544 15826 15626 4236
15547 15829 15626 4236
15542 15822 15627 4236
15541 15824 15628 4235
15549 15823 15629 4237
15544 15824 15630 4235
15543 15824 15630 4235
15542 15826 15629 4236
15538 15823 15630 4236
15548 15828 15628 4236
15546 15824 15627 4236
15544 15825 15627 4235
15543 15821 15625 4236
15547 15824 15627 4235
15546 15823 15626 4235
15545 15822 15627 4236
15547 15823 15625 4236
15545 15826 15626 4235
15547 15825 15629 4236
15541 15827 15628 4236
15545 15826 15625 4236
15547 15821 15630 4235
15545 15821 15630 4236
15546 15825 15631 4236
15545 15829 15630 4236
15545 15824 15627 4236
15542 15824 15629 4236
15543 15823 15630 4236
15547 15825 15631 4237
15546 15827 15627 4236
15545 15825 15626 4236
15545 15822 15628 4235
15547 15823 15630 4235
15544 15826 15630 4236
15546 15825 15631 4236
15547 15828 15627 4236
15547 15827 15626 4236
15548 15828 15627 4236
15543 15834 15627 4235
15545 15836 15627 4236
15539 15832 15626 4235
15548 15827 15634 4235
15548 15824 15632 4235
15548 15823 15633 4236
15543 15825 15631 4236
15544 15824 15631 4236
15545 15823 15633 4236
15546 15824 15633 4235
15544 15822 15636 4235
15540 15824 15637 4236
15549 15826 15637 4236
15541 15824 15636 4236
15544 15822 15635 4235
15538 15823 15635 4236
15538 15823 15635 4235
15545 15823 15633 4236
15539 15823 15629 4236
15541 15824 15631 4236
15545 15822 15632 4236
15543 15823 15634 4237
15546 15819 15633 4236
15540 15820 15632 4236
15538 15823 15632 4236
15543 15821 15629 4235
15542 15822 15630 4236
15541 15820 15630 4236
15533 15822 15629 4235
15539 15827 15630 4237
15541 15825 15629 4236
15544 15824 15628 4235
15539 15826 15631 4235
15541 15822 15631 4235
15547 15824 15633 4236
15540 15829 15631 4236
15541 15824 15629 4236
15543 15823 15630 4236
15538 15826 15634 4236
15540 15827 15635 4236
15544 15826 15633 4236
15542 15827 15630 4236
15545 15828 15632 4236
15543 15826 15631 4235
15546 15827 15631 4236
15542 15826 15630 4235
15542 15826 15631 4235
15542 15825 15634 4235
15535 15826 15631 4235
15541 15827 15632 4235
15542 15828 15630 4235
15542 15830 15629 4236
15542 15825 15633 4235
15541 15826 15630 4235
